"journal","url","publisher","date"
"Journal of Stomatology","https://www.termedia.pl//Journal/Journal_of_Stomatology-137","Termedia",2021-01-31
"Kardiochirurgia i Torakochirurgia Polska/Polish Journal of Thoracic and Cardiovascular Surgery","https://www.termedia.pl//Journal/PJoTCS-40","Termedia",2021-01-31
"Kardiologia na co Dzien","https://www.termedia.pl//Journal/Kardiologia_na_co_Dzien-45","Termedia",2021-01-31
"Kardiologia Oparta na Faktach","https://www.termedia.pl//Journal/Kardiologia_Oparta_na_Faktach-62","Termedia",2021-01-31
"Klinika Oczna / Acta Ophthalmologica Polonica","https://www.termedia.pl//Journal/Acta_Ophthalmologica_Polonica-124","Termedia",2021-01-31
"Kurier Medyczny","https://www.termedia.pl//Journal/Kurier_Medyczny-147","Termedia",2021-01-31
"Leczenie Ran","https://www.termedia.pl//Journal/Leczenie_Ran-153","Termedia",2021-01-31
"Lekarz POZ","https://www.termedia.pl//Journal/General_Practitioner-98","Termedia",2021-01-31
"Medical Studies/Studia Medyczne","https://www.termedia.pl//Journal/Medical_Studies-67","Termedia",2021-01-31
"Medycyna Paliatywna/Palliative Medicine","https://www.termedia.pl//Journal/Palliative_Medicine-59","Termedia",2021-01-31
"Menedzer Zdrowia","https://www.termedia.pl//Journal/Health_Manager-12","Termedia",2021-01-31
"Menopause Review/Przeglad Menopauzalny","https://www.termedia.pl//Journal/Menopause_Review-4","Termedia",2021-01-31
"Neuropsychiatria i Neuropsychologia/Neuropsychiatry and Neuropsychology","https://www.termedia.pl//Journal/Neuropsychiatry_and_Neuropsychology-46","Termedia",2021-01-31
"Nursing Problems / Problemy Pielegniarstwa","https://www.termedia.pl//Journal/Nursing_Problems-134","Termedia",2021-01-31
"Nutrition, Obesity & Metabolic Surgery","https://www.termedia.pl//Journal/Nutrition_Obesity_Metabolic_Surgery-72","Termedia",2021-01-31
"Pediatria Polska - Polish Journal of Paediatrics","https://www.termedia.pl//Journal/Polish_Journal_of_Paediatrics-127","Termedia",2021-01-31
"Pediatric Endocrinology Diabetes and Metabolism","https://www.termedia.pl//Journal/Pediatric_Endocrinology_Diabetes_and_Metabolism-138","Termedia",2021-01-31
"Phlebological Review","https://www.termedia.pl//Journal/Phlebological_Review-76","Termedia",2021-01-31
"Physiotherapy Quarterly","https://www.termedia.pl//Journal/Physiotherapy_Quarterly-128","Termedia",2021-01-31
"Physiotherapy Review","https://www.termedia.pl//Journal/Physiotherapy_Review-161","Termedia",2021-01-31
"Pielegniarstwo Chirurgiczne i Angiologiczne/Surgical and Vascular Nursing","https://www.termedia.pl//Journal/Surgical_and_Vascular_Nursing-50","Termedia",2021-01-31
"Pielegniarstwo w Opiece Dlugoterminowej / Long-Term Care Nursing","https://www.termedia.pl//Journal/Long_Term_Care_Nursing-150","Termedia",2021-01-31
"Polish Journal of Pathology","https://www.termedia.pl//Journal/Polish_Journal_of_Pathology-55","Termedia",2021-01-31
"Polish Journal of Radiology","https://www.termedia.pl//Journal/Polish_Journal_of_Radiology-126","Termedia",2021-01-31
"Postepy w chirurgii glowy i szyi/Advances in Head and Neck Surgery","https://www.termedia.pl//Journal/Advances_in_Head_and_Neck_Surgery-11","Termedia",2021-01-31
"Prenatal Cardiology","https://www.termedia.pl//Journal/Prenatal_Cardiology-146","Termedia",2021-01-31
"Przeglad Kardiodiabetologiczny/Cardio-Diabetological Review","https://www.termedia.pl//Journal/Cardio_Diabetological_Review-47","Termedia",2021-01-31
"Przewodnik Lekarza/Guide for GPs","https://www.termedia.pl//Journal/Guide_for_GPs-8","Termedia",2021-01-31
"Psychoonkologia","https://www.termedia.pl//Journal/Psychoonkologia-63","Termedia",2021-01-31
"Reumatologia News","https://www.termedia.pl//Journal/Reumatologia_News-104","Termedia",2021-01-31
"Reumatologia/Rheumatology","https://www.termedia.pl//Journal/Rheumatology-18","Termedia",2021-01-31
"Videosurgery and Other Miniinvasive Techniques","https://www.termedia.pl//Journal/Videosurgery_and_Other_Miniinvasive_Techniques-42","Termedia",2021-01-31
"Wielkopolska Izba Lekarska - Biuletyn Informacyjny","https://www.termedia.pl//Journal/Wielkopolska_Izba_Lekarska_Biuletyn_Informacyjny-38","Termedia",2021-01-31
"Applied Solar Energy","https://www.pleiades.online/en/journals/search/?name=appsolen","Allerton Press",2021-01-31
"Automatic Control and Computer Sciences","https://www.pleiades.online/en/journals/search/?name=autcont","Allerton Press",2021-01-31
"Automatic Documentation and Mathematical Linguistics","https://www.pleiades.online/en/journals/search/?name=autdoc","Allerton Press",2021-01-31
"Bulletin of the Lebedev Physics Institute","https://www.pleiades.online/en/journals/search/?name=bullleb","Allerton Press",2021-01-31
"Bulletin of the Russian Academy of Sciences: Physics","https://www.pleiades.online/en/journals/search/?name=bullphys","Allerton Press",2021-01-31
"Chinese Journal of Contemporary Mathematics","https://www.pleiades.online/en/journals/search/?name=chcomat","Allerton Press",2021-01-31
"Coke and Chemistry","https://www.pleiades.online/en/journals/search/?name=cokechem","Allerton Press",2021-01-31
"Corrosion Engineering","https://www.pleiades.online/en/journals/search/?name=coreng","Allerton Press",2021-01-31
"Cytology and Genetics","https://www.pleiades.online/en/journals/search/?name=cytgen","Allerton Press",2021-01-31
"International Journal of Clinical Acupuncture","https://www.pleiades.online/en/journals/search/?name=clacup","Allerton Press",2021-01-31
"International Journal of Self-Propagating High-Temperature Synthesis","https://www.pleiades.online/en/journals/search/?name=selfprop","Allerton Press",2021-01-31
"Journal of Contemporary Mathematical Analysis (Armenian Academy of Sciences)","https://www.pleiades.online/en/journals/search/?name=contmath","Allerton Press",2021-01-31
"Journal of Contemporary Physics (Armenian Academy of Sciences)","https://www.pleiades.online/en/journals/search/?name=contphys","Allerton Press",2021-01-31
"Journal of Friction and Wear","https://www.pleiades.online/en/journals/search/?name=fricwear","Allerton Press",2021-01-31
"Journal of Machinery Manufacture and Reliability","https://www.pleiades.online/en/journals/search/?name=machman","Allerton Press",2021-01-31
"Journal of Superhard Materials","https://www.pleiades.online/en/journals/search/?name=suhardmt","Allerton Press",2021-01-31
"Journal of Water Chemistry and Technology","https://www.pleiades.online/en/journals/search/?name=watchem","Allerton Press",2021-01-31
"Kinematics and Physics of Celestial Bodies","https://www.pleiades.online/en/journals/search/?name=kinphys","Allerton Press",2021-01-31
"Mathematical Methods of Statistics","https://www.pleiades.online/en/journals/search/?name=mmstat","Allerton Press",2021-01-31
"Mechanics of Solids","https://www.pleiades.online/en/journals/search/?name=mechsol","Allerton Press",2021-01-31
"Molecular Genetics, Microbiology and Virology","https://www.pleiades.online/en/journals/search/?name=molgen","Allerton Press",2021-01-31
"Moscow University Biological Sciences Bulletin","https://www.pleiades.online/en/journals/search/?name=bbscimgu","Allerton Press",2021-01-31
"Moscow University Chemistry Bulletin","https://www.pleiades.online/en/journals/search/?name=bchemmgu","Allerton Press",2021-01-31
"Moscow University Computational Mathematics and Cybernetics","https://www.pleiades.online/en/journals/search/?name=cmatcmgu","Allerton Press",2021-01-31
"Moscow University Geology Bulletin","https://www.pleiades.online/en/journals/search/?name=bgeomgu","Allerton Press",2021-01-31
"Moscow University Mathematics Bulletin","https://www.pleiades.online/en/journals/search/?name=bmatmgu","Allerton Press",2021-01-31
"Moscow University Mechanics Bulletin","https://www.pleiades.online/en/journals/search/?name=bmechmgu","Allerton Press",2021-01-31
"Moscow University Physics Bulletin","https://www.pleiades.online/en/journals/search/?name=bphysmgu","Allerton Press",2021-01-31
"Moscow University Soil Science Bulletin","https://www.pleiades.online/en/journals/search/?name=bsoilmgu","Allerton Press",2021-01-31
"Optical Memory and Neural Networks","https://www.pleiades.online/en/journals/search/?name=optmem","Allerton Press",2021-01-31
"Optoelectronics, Instrumentation and Data Processing","https://www.pleiades.online/en/journals/search/?name=optelins","Allerton Press",2021-01-31
"Physics of Wave Phenomena","https://www.pleiades.online/en/journals/search/?name=physwave","Allerton Press",2021-01-31
"Radioelectronics and Communications Systems","https://www.pleiades.online/en/journals/search/?name=radioel","Allerton Press",2021-01-31
"Russian Aeronautics","https://www.pleiades.online/en/journals/search/?name=rusaero","Allerton Press",2021-01-31
"Russian Agricultural Sciences","https://www.pleiades.online/en/journals/search/?name=agrsci","Allerton Press",2021-01-31
"Russian Electrical Engineering","https://www.pleiades.online/en/journals/search/?name=ruseleng","Allerton Press",2021-01-31
"Russian Engineering Research","https://www.pleiades.online/en/journals/search/?name=rusenres","Allerton Press",2021-01-31
"Russian Journal of Non-Ferrous Metals","https://www.pleiades.online/en/journals/search/?name=rusnferm","Allerton Press",2021-01-31
"Russian Mathematics (Iz. VUZ)","https://www.pleiades.online/en/journals/search/?name=rusmath","Allerton Press",2021-01-31
"Russian Meteorology and Hydrology","https://www.pleiades.online/en/journals/search/?name=rusmeteo","Allerton Press",2021-01-31
"Scientific and Technical Information Processing","https://www.pleiades.online/en/journals/search/?name=scitech","Allerton Press",2021-01-31
"Seismic Instruments","https://www.pleiades.online/en/journals/search/?name=seismin","Allerton Press",2021-01-31
"Solid Fuel Chemistry","https://www.pleiades.online/en/journals/search/?name=solfchem","Allerton Press",2021-01-31
"Steel in Translation","https://www.pleiades.online/en/journals/search/?name=steel","Allerton Press",2021-01-31
"Surface Engineering and Applied Electrochemistry","https://www.pleiades.online/en/journals/search/?name=surfeng","Allerton Press",2021-01-31
"American Journal of Orthopsychiatry - APA Publishing | APA","https://www.apa.org/pubs/journals/ort","APA",2021-01-31
"American Psychologist Journal - APA Publishing | APA","https://www.apa.org/pubs/journals/amp","APA",2021-01-31
"Archives of Scientific Psychology","https://www.apa.org/pubs/journals/arc","APA",2021-01-31
"Asian American Journal of Psychology","https://www.apa.org/pubs/journals/aap","APA",2021-01-31
"Behavior Analysis: Research and Practice","https://www.apa.org/pubs/journals/bar","APA",2021-01-31
"Behavioral Development","https://www.apa.org/pubs/journals/bdb","APA",2021-01-31
"Behavioral Neuroscience - APA Publishing | APA","https://www.apa.org/pubs/journals/bne","APA",2021-01-31
"Canadian Journal of Behavioural Science","https://www.apa.org/pubs/journals/cbs","APA",2021-01-31
"Canadian Journal of Experimental Psychology","https://www.apa.org/pubs/journals/cep","APA",2021-01-31
"Canadian Psychology","https://www.apa.org/pubs/journals/cap","APA",2021-01-31
"Clinical Practice in Pediatric Psychology","https://www.apa.org/pubs/journals/cpp","APA",2021-01-31
"Clinical Psychology: Science and Practice","https://www.apa.org/pubs/journals/cps","APA",2021-01-31
"Clinician's Research Digest: Adult Populations","https://www.apa.org/pubs/journals/crd","APA",2021-01-31
"Clinician's Research Digest: Child and Adolescent Populations","https://www.apa.org/pubs/journals/crp","APA",2021-01-31
"Consulting Psychology Journal: Practice and Research","https://www.apa.org/pubs/journals/cpb","APA",2021-01-31
"Couple and Family Psychology: Research and Practice","https://www.apa.org/pubs/journals/cfp","APA",2021-01-31
